meter_id,household_id,timestamp,units_consumed
M038,H038,2026-04-29 19:00:00,0.88
M002,H002,2026-04-16 08:00:00,0.611
M029,H029,2026-04-21 11:00:00,0.227
M008,H008,2026-04-07 21:00:00,0.263
M016,H016,2026-04-24 04:00:00,0.023
M017,H017,2026-04-19 11:00:00,0.138
M031,H031,2026-04-30 07:00:00,0.407
M032,H032,2026-04-11 22:00:00,0.566
M013,H013,2026-04-20 08:00:00,0.18
M007,H007,2026-04-26 05:00:00,0.152
M021,H021,2026-04-07 21:00:00,0.618
M031,H031,2026-04-30 15:00:00,0.202
M018,H018,2026-04-21 04:00:00,0.21
M039,H039,2026-04-09 10:00:00,0.438
M007,H007,2026-04-15 04:00:00,0.059
M012,H012,2026-04-18 19:00:00,0.694
M001,H001,2026-04-01 02:00:00,0.1
M021,H021,2026-04-03 12:00:00,0.227
M020,H020,2026-04-01 06:00:00,-0.33
M035,H035,2026-04-27 13:00:00,0.535
M001,H001,2026-04-26 21:00:00,0.688
M001,H001,2026-04-06 21:00:00,0.525
M028,H028,2026-04-05 18:00:00,0.787
M021,H021,2026-04-18 19:00:00,0.628
M040,H040,2026-04-26 08:00:00,0.22
M007,H007,2026-04-23 01:00:00,0.073
M017,H017,2026-04-08 18:00:00,0.248
M006,H006,2026-04-13 23:00:00,0.376
M012,H012,2026-04-21 12:00:00,0.227
M023,H023,2026-04-28 22:00:00,0.782
M034,H034,2026-04-23 11:00:00,0.343
M039,H039,2026-04-22 11:00:00,0.353
M002,H002,2026-04-09 12:00:00,0.417
M013,H013,2026-04-28 12:00:00,0.148
M018,H018,2026-04-03 07:00:00,0.596
M016,H016,2026-04-25 09:00:00,0.051
M030,H030,2026-04-21 18:00:00,0.384
M017,H017,2026-04-05 14:00:00,0.132
M016,H016,2026-04-23 08:00:00,0.059
M016,H016,2026-04-17 00:00:00,0.024
M033,H033,2026-04-11 23:00:00,0.222
M027,H027,2026-04-06 05:00:00,0.218
M015,H015,2026-04-28 12:00:00,0.511
M008,H008,2026-04-05 11:00:00,0.109
M018,H018,2026-04-30 14:00:00,0.394
M010,H010,2026-04-09 13:00:00,0.258
M003,H003,2026-04-27 09:00:00,0.242
M016,H016,2026-04-17 15:00:00,0.042
M019,H019,2026-04-04 02:00:00,0.168
M007,H007,2026-04-27 08:00:00,0.231
M034,H034,2026-04-04 13:00:00,0.481
M026,H026,2026-04-02 12:00:00,0.518
M034,H034,2026-04-27 01:00:00,0.179
M028,H028,2026-04-23 19:00:00,0.936
M028,H028,2026-04-11 00:00:00,0.231
M027,H027,2026-04-16 09:00:00,0.27
M031,H031,2026-04-16 10:00:00,0.228
M028,H028,2026-04-19 01:00:00,0.191
M012,H012,2026-04-17 07:00:00,0.381
M004,H004,2026-04-21 22:00:00,0.323
M003,H003,2026-04-17 21:00:00,0.409
M033,H033,2026-04-05 06:00:00,0.385
M037,H037,2026-04-11 01:00:00,0.045
M018,H018,2026-04-30 06:00:00,0.577
M002,H002,2026-04-28 18:00:00,0.896
M019,H019,2026-04-17 08:00:00,0.489
M036,H036,2026-04-01 09:00:00,0.162
M021,H021,2026-04-10 13:00:00,0.202
M033,H033,2026-04-27 01:00:00,0.086
M018,H018,2026-04-30 12:00:00,0.411
M036,H036,2026-04-04 18:00:00,0.362
M013,H013,2026-04-20 06:00:00,0.159
M033,H033,2026-04-14 16:00:00,0.23
M030,H030,2026-04-16 10:00:00,0.137
M027,H027,2026-04-20 20:00:00,0.591
M006,H006,2026-04-18 09:00:00,0.449
M007,H007,2026-04-12 18:00:00,0.367
M027,H027,2026-04-26 00:00:00,0.128
M033,H033,2026-04-05 13:00:00,0.216
M035,H035,2026-04-26 16:00:00,0.707
M018,H018,2026-04-20 18:00:00,0.886
M006,H006,2026-04-08 01:00:00,0.159
M015,H015,2026-04-10 08:00:00,0.67
M016,H016,2026-04-25 23:00:00,0.049
M003,H003,2026-04-10 23:00:00,0.201
M015,H015,2026-04-30 01:00:00,0.184
M027,H027,2026-04-13 11:00:00,0.243
M038,H038,2026-04-04 04:00:00,0.14
M019,H019,2026-04-02 12:00:00,0.394
M028,H028,2026-04-18 00:00:00,0.215
M012,H012,2026-04-27 00:00:00,0.147
M026,H026,2026-04-17 04:00:00,0.236
M014,H014,2026-04-28 00:00:00,0.199
M015,H015,2026-04-15 06:00:00,0.531
M012,H012,2026-04-27 01:00:00,0.095
M010,H010,2026-04-07 23:00:00,0.274
M022,H022,2026-04-21 06:00:00,0.354
M009,H009,2026-04-08 06:00:00,0.52
M003,H003,2026-04-03 02:00:00,0.077
M040,H040,2026-04-11 22:00:00,0.239
M020,H020,2026-04-16 08:00:00,0.279
M021,H021,2026-04-11 08:00:00,0.418
M026,H026,2026-04-06 23:00:00,0.466
M037,H037,2026-04-18 06:00:00,0.152
M001,H001,2026-04-17 15:00:00,0.21
M032,H032,2026-04-08 16:00:00,0.338
M036,H036,2026-04-02 17:00:00,0.235
M037,H037,2026-04-30 15:00:00,0.102
M003,H003,2026-04-09 07:00:00,0.366
M028,H028,2026-04-03 22:00:00,0.584
M028,H028,2026-04-28 11:00:00,0.424
M006,H006,2026-04-29 07:00:00,0.465
M011,H011,2026-04-12 02:00:00,0.155
M022,H022,2026-04-06 11:00:00,0.279
M022,H022,2026-04-30 18:00:00,0.646
M027,H027,2026-04-22 06:00:00,0.323
M023,H023,2026-04-07 22:00:00,0.826
M018,H018,2026-04-15 15:00:00,0.459
M013,H013,2026-04-09 23:00:00,0.104
M001,H001,2026-04-29 02:00:00,0.101
M017,H017,2026-04-27 14:00:00,0.108
M009,H009,2026-04-10 04:00:00,0.209
M026,H026,2026-04-19 01:00:00,0.257
M035,H035,2026-04-04 23:00:00,0.405
M014,H014,2026-04-04 11:00:00,0.406
M039,H039,2026-04-23 18:00:00,0.932
M002,H002,2026-04-28 23:00:00,0.417
M006,H006,2026-04-01 12:00:00,0.326
M015,H015,2026-04-04 13:00:00,0.534
M010,H010,2026-04-12 18:00:00,0.661
M026,H026,2026-04-12 12:00:00,0.629
M027,H027,2026-04-28 06:00:00,0.316
M018,H018,2026-04-03 00:00:00,0.239
M037,H037,2026-04-10 20:00:00,0.281
M011,H011,2026-04-27 05:00:00,0.269
M023,H023,2026-04-21 05:00:00,0.333
M029,H029,2026-04-17 06:00:00,0.344
M007,H007,2026-04-07 04:00:00,0.094
M023,H023,2026-04-29 15:00:00,0.507
M013,H013,2026-04-18 08:00:00,0.285
M013,H013,2026-04-10 19:00:00,0.307
M008,H008,2026-04-21 21:00:00,0.283
M013,H013,2026-04-15 11:00:00,0.091
M040,H040,2026-04-10 21:00:00,0.248
M040,H040,2026-04-09 15:00:00,0.102
M030,H030,2026-04-10 08:00:00,0.204
M002,H002,2026-04-01 22:00:00,0.559
M011,H011,2026-04-04 13:00:00,0.521
M009,H009,2026-04-04 08:00:00,0.784
M033,H033,2026-04-28 01:00:00,0.113
M019,H019,2026-04-13 21:00:00,0.932
M022,H022,2026-04-25 22:00:00,0.582
M023,H023,2026-04-26 01:00:00,0.257
M034,H034,2026-04-26 02:00:00,0.125
M008,H008,2026-04-24 01:00:00,0.055
M005,H005,2026-04-27 10:00:00,0.13
M002,H002,2026-04-06 22:00:00,0.633
M012,H012,2026-04-08 22:00:00,0.37
M011,H011,2026-04-17 21:00:00,1.003
M004,H004,2026-04-26 16:00:00,0.276
M032,H032,2026-04-30 13:00:00,0.298
M040,H040,2026-04-14 11:00:00,0.109
M015,H015,2026-04-28 10:00:00,0.369
M020,H020,2026-04-18 15:00:00,0.271
M003,H003,2026-04-13 16:00:00,0.27
M003,H003,2026-04-17 04:00:00,0.093
M022,H022,2026-04-19 01:00:00,0.168
M002,H002,2026-04-30 16:00:00,0.381
M026,H026,2026-04-03 17:00:00,0.74
M013,H013,2026-04-24 11:00:00,0.152
M024,H024,2026-04-04 09:00:00,0.498
M027,H027,2026-04-15 10:00:00,0.271
M015,H015,2026-04-29 00:00:00,0.261
M035,H035,2026-04-16 05:00:00,0.335
M032,H032,2026-04-09 08:00:00,0.47
M022,H022,2026-04-05 10:00:00,0.279
M040,H040,2026-04-28 07:00:00,0.159
M009,H009,2026-04-04 22:00:00,0.853
M010,H010,2026-04-06 22:00:00,0.571
M015,H015,2026-04-14 01:00:00,0.2
M005,H005,2026-04-17 23:00:00,0.141
M007,H007,2026-04-23 22:00:00,0.225
M020,H020,2026-04-25 02:00:00,0.126
M016,H016,2026-04-30 12:00:00,0.046
M003,H003,2026-04-21 22:00:00,0.32
M022,H022,2026-04-29 09:00:00,0.253
M039,H039,2026-04-25 08:00:00,0.865
M017,H017,2026-04-01 20:00:00,0.457
M023,H023,2026-04-20 19:00:00,1.286
M011,H011,2026-04-14 06:00:00,0.522
M018,H018,2026-04-09 03:00:00,0.153
M015,H015,2026-04-06 01:00:00,0.246
M031,H031,2026-04-22 10:00:00,0.254
M013,H013,2026-04-30 22:00:00,0.235
M003,H003,2026-04-09 08:00:00,0.274
M037,H037,2026-04-03 21:00:00,0.181
M024,H024,2026-04-03 12:00:00,0.437
M018,H018,2026-04-17 06:00:00,0.625
M038,H038,2026-04-03 02:00:00,0.113
M020,H020,2026-04-27 08:00:00,0.382
M031,H031,2026-04-10 12:00:00,0.313
M014,H014,2026-04-17 01:00:00,0.231
M019,H019,2026-04-16 07:00:00,0.587
M021,H021,2026-04-21 06:00:00,0.27
M003,H003,2026-04-26 21:00:00,0.752
M037,H037,2026-04-10 22:00:00,0.136
M027,H027,2026-04-24 20:00:00,0.497
M034,H034,2026-04-04 02:00:00,0.185
M022,H022,2026-04-17 12:00:00,0.32
M001,H001,2026-04-13 07:00:00,0.421
M016,H016,2026-04-01 01:00:00,0.019
M024,H024,2026-04-20 05:00:00,0.369
M027,H027,2026-04-14 05:00:00,0.156
M002,H002,2026-04-07 06:00:00,0.512
M036,H036,2026-04-18 14:00:00,0.159
M035,H035,2026-04-22 16:00:00,0.53
M008,H008,2026-04-01 08:00:00,0.167
M039,H039,2026-04-19 18:00:00,0.882
M030,H030,2026-04-01 10:00:00,0.167
M037,H037,2026-04-09 11:00:00,0.075
M038,H038,2026-04-07 05:00:00,0.241
M028,H028,2026-04-12 07:00:00,0.698
M004,H004,2026-04-27 15:00:00,0.173
M016,H016,2026-04-15 05:00:00,0.033
M040,H040,2026-04-11 03:00:00,0.041
M040,H040,2026-04-12 04:00:00,0.073
M040,H040,2026-04-06 00:00:00,0.066
M040,H040,2026-04-19 22:00:00,0.186
M028,H028,2026-04-16 03:00:00,0.153
M003,H003,2026-04-29 15:00:00,0.195
M038,H038,2026-04-17 17:00:00,0.506
M029,H029,2026-04-30 05:00:00,0.233
M018,H018,2026-04-26 06:00:00,0.684
M002,H002,2026-04-19 22:00:00,0.726
M020,H020,2026-04-01 17:00:00,0.364
M017,H017,2026-04-21 01:00:00,0.063
M004,H004,2026-04-08 06:00:00,0.247
M026,H026,2026-04-23 13:00:00,0.423
M005,H005,2026-04-12 23:00:00,0.133
M037,H037,2026-04-29 14:00:00,0.086
M006,H006,2026-04-26 09:00:00,0.386
M027,H027,2026-04-17 02:00:00,0.063
M009,H009,2026-04-26 22:00:00,1.032
M001,H001,2026-04-19 08:00:00,0.412
M018,H018,2026-04-30 21:00:00,1.06
M004,H004,2026-04-07 17:00:00,0.345
M017,H017,2026-04-28 11:00:00,0.139
M020,H020,2026-04-16 22:00:00,0.477
M029,H029,2026-04-10 22:00:00,0.505
M018,H018,2026-04-25 14:00:00,0.372
M024,H024,2026-04-01 13:00:00,0.414
M013,H013,2026-04-14 03:00:00,0.04
M010,H010,2026-04-25 19:00:00,0.634
M038,H038,2026-04-18 02:00:00,0.173
M040,H040,2026-04-02 00:00:00,0.069
M017,H017,2026-04-26 15:00:00,0.13
M033,H033,2026-04-13 16:00:00,0.228
M007,H007,2026-04-11 05:00:00,0.136
M015,H015,2026-04-26 13:00:00,0.714
M036,H036,2026-04-04 12:00:00,0.191
M027,H027,2026-04-29 22:00:00,0.441
M017,H017,2026-04-18 20:00:00,0.398
M018,H018,2026-04-18 15:00:00,0.568
M005,H005,2026-04-29 19:00:00,0.383
M037,H037,2026-04-23 08:00:00,0.128
M021,H021,2026-04-07 13:00:00,0.306
M033,H033,2026-04-03 17:00:00,0.368
M018,H018,2026-04-21 07:00:00,0.747
M013,H013,2026-04-18 16:00:00,0.159
M038,H038,2026-04-10 14:00:00,0.33
M028,H028,2026-04-07 16:00:00,0.446
M032,H032,2026-04-08 07:00:00,0.409
M023,H023,2026-04-19 01:00:00,0.255
M010,H010,2026-04-01 11:00:00,0.257
M001,H001,2026-04-04 05:00:00,0.215
M020,H020,2026-04-03 21:00:00,0.694
M032,H032,2026-04-28 22:00:00,0.461
M023,H023,2026-04-06 19:00:00,1.211
M037,H037,2026-04-12 18:00:00,0.204
M020,H020,2026-04-15 06:00:00,0.332
M026,H026,2026-04-30 06:00:00,0.641
M017,H017,2026-04-05 05:00:00,0.114
M006,H006,2026-04-07 21:00:00,0.865
M030,H030,2026-04-27 19:00:00,0.356
M034,H034,2026-04-07 05:00:00,0.294
M031,H031,2026-04-06 12:00:00,0.358
M026,H026,2026-04-02 18:00:00,0.939
M029,H029,2026-04-06 06:00:00,0.316
M013,H013,2026-04-06 10:00:00,0.118
M033,H033,2026-04-17 19:00:00,0.564
M009,H009,2026-04-15 00:00:00,0.308
M008,H008,2026-04-24 16:00:00,0.128
M024,H024,2026-04-22 12:00:00,0.551
M004,H004,2026-04-23 12:00:00,0.248
M004,H004,2026-04-18 08:00:00,0.311
M024,H024,2026-04-09 21:00:00,0.999
M017,H017,2026-04-17 20:00:00,0.368
M040,H040,2026-04-08 07:00:00,
M009,H009,2026-04-21 14:00:00,0.47
M005,H005,2026-04-13 17:00:00,0.167
M040,H040,2026-04-09 21:00:00,0.304
M035,H035,2026-04-03 17:00:00,0.747
M030,H030,2026-04-01 08:00:00,0.184
M040,H040,2026-04-07 11:00:00,0.104
M018,H018,2026-04-23 08:00:00,0.619
M008,H008,2026-04-06 23:00:00,0.142
M024,H024,2026-04-10 00:00:00,0.235
M023,H023,2026-04-25 17:00:00,0.845
M029,H029,2026-04-28 11:00:00,0.275
M029,H029,2026-04-08 19:00:00,0.836
M012,H012,2026-04-30 09:00:00,0.273
M002,H002,2026-04-09 09:00:00,0.381
M014,H014,2026-04-18 20:00:00,1.611
M008,H008,2026-04-27 08:00:00,0.167
M037,H037,2026-04-11 03:00:00,0.041
M003,H003,2026-04-21 15:00:00,0.248
M007,H007,2026-04-15 17:00:00,0.238
M019,H019,2026-04-13 03:00:00,0.122
M010,H010,2026-04-21 07:00:00,0.415
M026,H026,2026-04-26 06:00:00,0.721
M023,H023,2026-04-10 02:00:00,0.167
M016,H016,2026-04-03 19:00:00,0.076
M038,H038,2026-04-08 01:00:00,0.155
M029,H029,2026-04-13 22:00:00,0.466
M016,H016,2026-04-01 05:00:00,0.028
M008,H008,2026-04-16 02:00:00,0.035
M004,H004,2026-04-15 10:00:00,0.222
M023,H023,2026-04-17 01:00:00,0.208
M012,H012,2026-04-03 00:00:00,
M014,H014,2026-04-16 23:00:00,0.427
M038,H038,2026-04-23 23:00:00,0.294
M011,H011,2026-04-11 00:00:00,0.219
M010,H010,2026-04-13 17:00:00,0.376
M014,H014,2026-04-15 22:00:00,0.791
M030,H030,2026-04-14 08:00:00,0.247
M025,H025,2026-04-12 22:00:00,1.153
M010,H010,2026-04-05 15:00:00,0.376
M021,H021,2026-04-26 05:00:00,0.198
M015,H015,2026-04-03 11:00:00,0.451
M036,H036,2026-04-02 02:00:00,0.062
M035,H035,2026-04-21 12:00:00,0.506
M016,H016,2026-04-03 20:00:00,0.135
M002,H002,2026-04-24 11:00:00,0.388
M015,H015,2026-04-05 21:00:00,1.216
M037,H037,2026-04-15 15:00:00,0.089
M026,H026,2026-04-23 18:00:00,0.918
M028,H028,2026-04-02 16:00:00,0.336
M038,H038,2026-04-01 10:00:00,0.261
M005,H005,2026-04-27 01:00:00,0.075
M027,H027,2026-04-14 14:00:00,0.192
M005,H005,2026-04-03 05:00:00,0.113
M035,H035,2026-04-26 11:00:00,0.434
M020,H020,2026-04-12 18:00:00,0.707
M008,H008,2026-04-02 10:00:00,0.12
M038,H038,2026-04-30 18:00:00,0.709
M017,H017,2026-04-23 09:00:00,0.147
M020,H020,2026-04-07 04:00:00,0.101
M040,H040,2026-04-13 13:00:00,0.133
M006,H006,2026-04-04 05:00:00,0.288
M009,H009,2026-04-14 12:00:00,0.479
M025,H025,2026-04-16 06:00:00,0.596
M037,H037,2026-04-26 06:00:00,0.163
M028,H028,2026-04-17 12:00:00,0.302
M012,H012,2026-04-16 12:00:00,0.237
M002,H002,2026-04-25 20:00:00,1.192
M017,H017,2026-04-24 12:00:00,0.142
M010,H010,2026-04-15 20:00:00,0.846
M040,H040,2026-04-24 09:00:00,0.137
M009,H009,2026-04-21 02:00:00,0.173
M012,H012,2026-04-22 20:00:00,0.678
M005,H005,2026-04-11 01:00:00,0.073
M036,H036,2026-04-08 01:00:00,0.075
M009,H009,2026-04-12 20:00:00,1.729
M016,H016,2026-04-02 23:00:00,0.043
M013,H013,2026-04-19 12:00:00,0.164
M003,H003,2026-04-21 04:00:00,0.103
M039,H039,2026-04-25 11:00:00,0.484
M035,H035,2026-04-15 07:00:00,1.034
M014,H014,2026-04-04 09:00:00,0.476
M022,H022,2026-04-22 17:00:00,0.398
M037,H037,2026-04-01 02:00:00,0.024
M011,H011,2026-04-18 02:00:00,0.161
M034,H034,2026-04-09 14:00:00,0.342
M025,H025,2026-04-16 17:00:00,0.781
M003,H003,2026-04-30 15:00:00,0.227
M036,H036,2026-04-15 14:00:00,0.123
M005,H005,2026-04-17 15:00:00,0.119
M036,H036,2026-04-28 22:00:00,0.284
M039,H039,2026-04-04 13:00:00,0.573
M031,H031,2026-04-12 23:00:00,0.298
M018,H018,2026-04-15 03:00:00,0.184
M013,H013,2026-04-27 17:00:00,0.168
M009,H009,2026-04-12 05:00:00,0.31
M001,H001,2026-04-29 10:00:00,0.264
M024,H024,2026-04-06 17:00:00,0.605
M034,H034,2026-04-23 12:00:00,0.486
M017,H017,2026-04-18 11:00:00,0.171
M021,H021,2026-04-13 05:00:00,0.204
M040,H040,2026-04-14 01:00:00,0.051
M030,H030,2026-04-05 00:00:00,0.092
M006,H006,2026-04-25 18:00:00,0.851
M003,H003,2026-04-17 16:00:00,0.232
M031,H031,2026-04-18 09:00:00,0.402
M017,H017,2026-04-07 07:00:00,0.247
M040,H040,2026-04-02 04:00:00,0.056
M018,H018,2026-04-15 05:00:00,0.379
M019,H019,2026-04-05 12:00:00,0.422
M015,H015,2026-04-10 23:00:00,0.459
M014,H014,2026-04-02 20:00:00,1.051
M027,H027,2026-04-19 19:00:00,0.732
M035,H035,2026-04-06 05:00:00,0.416
M023,H023,2026-04-25 00:00:00,0.284
M017,H017,2026-04-23 23:00:00,0.093
M034,H034,2026-04-13 11:00:00,0.312
M029,H029,2026-04-09 03:00:00,0.109
M038,H038,2026-04-28 05:00:00,0.259
M023,H023,2026-04-10 05:00:00,0.386
M007,H007,2026-04-21 00:00:00,0.088
M038,H038,2026-04-19 17:00:00,0.681
M003,H003,2026-04-07 07:00:00,0.312
M031,H031,2026-04-15 00:00:00,0.171
M010,H010,2026-04-05 19:00:00,0.817
M029,H029,2026-04-15 03:00:00,0.082
M022,H022,2026-04-03 08:00:00,0.403
M020,H020,2026-04-21 15:00:00,0.23
M011,H011,2026-04-07 23:00:00,0.374
M035,H035,2026-04-04 16:00:00,0.613
M039,H039,2026-04-19 05:00:00,0.383
M014,H014,2026-04-15 18:00:00,0.988
M030,H030,2026-04-08 17:00:00,0.21
M015,H015,2026-04-14 12:00:00,0.499
M025,H025,2026-04-18 14:00:00,0.443
M032,H032,2026-04-20 20:00:00,0.761
M022,H022,2026-04-07 12:00:00,0.233
M040,H040,2026-04-17 03:00:00,0.048
M007,H007,2026-04-29 18:00:00,0.351
M023,H023,2026-04-06 01:00:00,0.162
M005,H005,2026-04-04 19:00:00,0.4
M005,H005,2026-04-03 03:00:00,0.055
M003,H003,2026-04-17 12:00:00,0.257
M025,H025,2026-04-15 05:00:00,0.308
M011,H011,2026-04-13 10:00:00,0.332
M014,H014,2026-04-25 23:00:00,0.378
M027,H027,2026-04-05 06:00:00,0.46
M005,H005,2026-04-20 19:00:00,0.236
M011,H011,2026-04-12 23:00:00,0.454
M010,H010,2026-04-09 09:00:00,0.266
M001,H001,2026-04-20 22:00:00,0.413
M002,H002,2026-04-12 14:00:00,0.414
M027,H027,2026-04-27 07:00:00,0.365
M037,H037,2026-04-25 00:00:00,0.047
M035,H035,2026-04-12 08:00:00,0.765
M034,H034,2026-04-26 08:00:00,-0.735
M017,H017,2026-04-18 14:00:00,0.176
M033,H033,2026-04-09 20:00:00,0.464
M007,H007,2026-04-09 19:00:00,0.423
M038,H038,2026-04-27 01:00:00,0.15
M012,H012,2026-04-20 23:00:00,0.228
M025,H025,2026-04-23 08:00:00,0.794
M038,H038,2026-04-06 03:00:00,0.109
M038,H038,2026-04-18 10:00:00,0.437
M040,H040,2026-04-04 02:00:00,0.051
M005,H005,2026-04-24 00:00:00,0.072
M013,H013,2026-04-28 16:00:00,0.139
M029,H029,2026-04-30 02:00:00,0.112
M022,H022,2026-04-29 23:00:00,0.242
M023,H023,2026-04-09 19:00:00,1.276
M022,H022,2026-04-23 22:00:00,0.485
M007,H007,2026-04-26 02:00:00,0.069
M003,H003,2026-04-04 03:00:00,0.098
M016,H016,2026-04-12 07:00:00,0.082
M038,H038,2026-04-28 15:00:00,0.31
M029,H029,2026-04-13 13:00:00,0.349
M033,H033,2026-04-18 11:00:00,0.194
M002,H002,2026-04-02 15:00:00,0.373
M035,H035,2026-04-19 18:00:00,1.037
M027,H027,2026-04-03 13:00:00,0.278
M003,H003,2026-04-20 21:00:00,0.608
M013,H013,2026-04-07 19:00:00,0.335
M009,H009,2026-04-18 00:00:00,0.314
M015,H015,2026-04-12 10:00:00,0.465
M007,H007,2026-04-20 15:00:00,0.091
M036,H036,2026-04-20 01:00:00,0.078
M014,H014,2026-04-29 00:00:00,0.267
M029,H029,2026-04-11 23:00:00,0.314
M021,H021,2026-04-12 20:00:00,0.74
M011,H011,2026-04-05 22:00:00,0.651
M013,H013,2026-04-29 02:00:00,0.054
M011,H011,2026-04-30 04:00:00,0.166
M033,H033,2026-04-22 11:00:00,0.22
M006,H006,2026-04-15 19:00:00,0.62
M019,H019,2026-04-29 19:00:00,0.97
M029,H029,2026-04-04 21:00:00,0.799
M001,H001,2026-04-21 10:00:00,0.259
M010,H010,2026-04-07 22:00:00,0.442
M019,H019,2026-04-08 07:00:00,0.609
M040,H040,2026-04-20 04:00:00,0.048
M017,H017,2026-04-24 21:00:00,0.307
M027,H027,2026-04-15 11:00:00,0.253
M028,H028,2026-04-02 14:00:00,0.218
M005,H005,2026-04-06 07:00:00,0.254
M037,H037,2026-04-01 10:00:00,0.075
M039,H039,2026-04-02 04:00:00,0.227
M039,H039,2026-04-04 19:00:00,1.123
M032,H032,2026-04-06 05:00:00,0.209
M032,H032,2026-04-02 01:00:00,0.109
M015,H015,2026-04-04 15:00:00,0.49
M022,H022,2026-04-01 22:00:00,0.537
M030,H030,2026-04-03 07:00:00,0.253
M026,H026,2026-04-29 21:00:00,1.098
M030,H030,2026-04-01 21:00:00,0.36
M021,H021,2026-04-09 22:00:00,0.402
M034,H034,2026-04-22 03:00:00,0.145
M040,H040,2026-04-16 18:00:00,0.194
M007,H007,2026-04-06 18:00:00,0.299
M020,H020,2026-04-26 05:00:00,0.203
M009,H009,2026-04-30 01:00:00,0.236
M036,H036,2026-04-16 11:00:00,0.148
M001,H001,2026-04-11 19:00:00,
M029,H029,2026-04-16 01:00:00,0.152
M035,H035,2026-04-11 02:00:00,0.218
M028,H028,2026-04-05 11:00:00,0.453
M023,H023,2026-04-07 11:00:00,0.425
M004,H004,2026-04-19 12:00:00,0.295
M012,H012,2026-04-29 14:00:00,0.253
M006,H006,2026-04-07 20:00:00,0.868
M015,H015,2026-04-05 10:00:00,0.557
M036,H036,2026-04-15 20:00:00,0.395
M004,H004,2026-04-19 20:00:00,0.6
M023,H023,2026-04-23 03:00:00,0.191
M024,H024,2026-04-08 11:00:00,0.431
M022,H022,2026-04-24 00:00:00,0.139
M009,H009,2026-04-13 19:00:00,1.394
M035,H035,2026-04-29 00:00:00,0.32
M012,H012,2026-04-01 02:00:00,0.075
M036,H036,2026-04-05 23:00:00,0.137
M004,H004,2026-04-26 13:00:00,0.254
M030,H030,2026-04-18 07:00:00,0.319
M015,H015,2026-04-12 06:00:00,0.637
M020,H020,2026-04-06 21:00:00,0.733
M034,H034,2026-04-08 06:00:00,0.662
M021,H021,2026-04-05 01:00:00,0.106
M002,H002,2026-04-13 16:00:00,0.317
M031,H031,2026-04-28 18:00:00,0.653
M040,H040,2026-04-03 22:00:00,0.19
M014,H014,2026-04-07 15:00:00,0.397
M019,H019,2026-04-15 13:00:00,0.467
M005,H005,2026-04-01 10:00:00,0.113
M020,H020,2026-04-11 13:00:00,0.342
M037,H037,2026-04-26 07:00:00,0.205
M005,H005,2026-04-28 00:00:00,0.061
M009,H009,2026-04-01 03:00:00,0.226
M026,H026,2026-04-12 00:00:00,0.322
M038,H038,2026-04-26 18:00:00,0.749
M023,H023,2026-04-03 15:00:00,0.471
M007,H007,2026-04-28 15:00:00,0.179
M013,H013,2026-04-08 14:00:00,0.121
M036,H036,2026-04-03 00:00:00,0.091
M022,H022,2026-04-12 21:00:00,0.733
M016,H016,2026-04-15 13:00:00,0.047
M034,H034,2026-04-20 20:00:00,1.058
M040,H040,2026-04-04 11:00:00,0.131
M039,H039,2026-04-25 15:00:00,0.512
M031,H031,2026-04-21 18:00:00,0.526
M027,H027,2026-04-01 18:00:00,0.555
M038,H038,2026-04-12 09:00:00,0.38
M018,H018,2026-04-26 21:00:00,1.089
M040,H040,2026-04-07 12:00:00,0.108
M015,H015,2026-04-19 07:00:00,1.019
M024,H024,2026-04-18 21:00:00,0.927
M007,H007,2026-04-01 06:00:00,0.23
M028,H028,2026-04-14 07:00:00,0.536
M013,H013,2026-04-14 10:00:00,0.124
M018,H018,2026-04-21 02:00:00,0.201
M007,H007,2026-04-08 01:00:00,0.07
M016,H016,2026-04-04 04:00:00,0.022
M012,H012,2026-04-12 06:00:00,0.36
M018,H018,2026-04-07 02:00:00,0.19
M013,H013,2026-04-04 05:00:00,0.135
M017,H017,2026-04-05 12:00:00,0.149
M011,H011,2026-04-21 13:00:00,0.463
M005,H005,2026-04-19 00:00:00,0.084
M029,H029,2026-04-24 06:00:00,0.377
M031,H031,2026-04-22 16:00:00,0.318
M016,H016,2026-04-09 10:00:00,0.043
M027,H027,2026-04-18 08:00:00,0.361
M001,H001,2026-04-03 05:00:00,0.176
M032,H032,2026-04-07 07:00:00,0.474
M017,H017,2026-04-29 00:00:00,0.068
M019,H019,2026-04-13 17:00:00,0.489
M033,H033,2026-04-22 20:00:00,0.552
M025,H025,2026-04-19 14:00:00,0.531
M009,H009,2026-04-14 11:00:00,0.398
M033,H033,2026-04-16 17:00:00,0.303
M028,H028,2026-04-15 20:00:00,0.857
M011,H011,2026-04-06 19:00:00,0.869
M031,H031,2026-04-09 01:00:00,0.118
M034,H034,2026-04-28 17:00:00,0.551
M017,H017,2026-04-09 06:00:00,0.135
M011,H011,2026-04-11 23:00:00,0.368
M011,H011,2026-04-09 07:00:00,0.639
M003,H003,2026-04-27 11:00:00,0.176
M033,H033,2026-04-24 14:00:00,0.211
M010,H010,2026-04-24 16:00:00,0.336
M025,H025,2026-04-29 22:00:00,0.779
M018,H018,2026-04-23 21:00:00,1.013
M018,H018,2026-04-04 05:00:00,0.375
M012,H012,2026-04-29 01:00:00,0.102
